-93.329037,44.810303,"Caribou Coffee-Bloomington,MN",,,,,"{name:""","Caribou Coffee-Bloomington,MN",""",lat:",44.810303,",",lon:,-93.329037,"},","{name:""Caribou Coffee-Bloomington,MN"",lat:44.810303,lon:-93.329037},"
-93.349177,44.82386,"Caribou Coffee-Bloomington,MN",,,,,"{name:""","Caribou Coffee-Bloomington,MN",""",lat:",44.82386,",",lon:,-93.349177,"},","{name:""Caribou Coffee-Bloomington,MN"",lat:44.82386,lon:-93.349177},"
-93.242164,44.854726,"Caribou Coffee-Bloomington,MN",,,,,"{name:""","Caribou Coffee-Bloomington,MN",""",lat:",44.854726,",",lon:,-93.242164,"},","{name:""Caribou Coffee-Bloomington,MN"",lat:44.854726,lon:-93.242164},"
-93.242164,44.854726,"Caribou Coffee-Bloomington,MN",,,,,"{name:""","Caribou Coffee-Bloomington,MN",""",lat:",44.854726,",",lon:,-93.242164,"},","{name:""Caribou Coffee-Bloomington,MN"",lat:44.854726,lon:-93.242164},"
-93.242164,44.854726,"Caribou Coffee-Bloomington,MN",,,,,"{name:""","Caribou Coffee-Bloomington,MN",""",lat:",44.854726,",",lon:,-93.242164,"},","{name:""Caribou Coffee-Bloomington,MN"",lat:44.854726,lon:-93.242164},"
-93.30945,44.859278,"Caribou Coffee-Bloomington,MN",,,,,"{name:""","Caribou Coffee-Bloomington,MN",""",lat:",44.859278,",",lon:,-93.30945,"},","{name:""Caribou Coffee-Bloomington,MN"",lat:44.859278,lon:-93.30945},"
-93.240137,44.854519,"Caribou Coffee-Bloomington,MN",,,,,"{name:""","Caribou Coffee-Bloomington,MN",""",lat:",44.854519,",",lon:,-93.240137,"},","{name:""Caribou Coffee-Bloomington,MN"",lat:44.854519,lon:-93.240137},"
-93.351288,44.852318,"Caribou Coffee-Bloomington,MN",,,,,"{name:""","Caribou Coffee-Bloomington,MN",""",lat:",44.852318,",",lon:,-93.351288,"},","{name:""Caribou Coffee-Bloomington,MN"",lat:44.852318,lon:-93.351288},"
-94.177851,46.36321,"Caribou Coffee-Brainerd,MN",,,,,"{name:""","Caribou Coffee-Brainerd,MN",""",lat:",46.36321,",",lon:,-94.177851,"},","{name:""Caribou Coffee-Brainerd,MN"",lat:46.36321,lon:-94.177851},"
-94.20121,46.357615,"Caribou Coffee-Brainerd,MN",,,,,"{name:""","Caribou Coffee-Brainerd,MN",""",lat:",46.357615,",",lon:,-94.20121,"},","{name:""Caribou Coffee-Brainerd,MN"",lat:46.357615,lon:-94.20121},"
-93.331277,45.043779,"Caribou Coffee-Brooklyn Center,MN",,,,,"{name:""","Caribou Coffee-Brooklyn Center,MN",""",lat:",45.043779,",",lon:,-93.331277,"},","{name:""Caribou Coffee-Brooklyn Center,MN"",lat:45.043779,lon:-93.331277},"
-93.381749,45.0948004,"Caribou Coffee-Brooklyn Park,MN",,,,,"{name:""","Caribou Coffee-Brooklyn Park,MN",""",lat:",45.0948004,",",lon:,-93.381749,"},","{name:""Caribou Coffee-Brooklyn Park,MN"",lat:45.0948004,lon:-93.381749},"
-93.377409,45.108505,"Caribou Coffee-Brooklyn Park,MN",,,,,"{name:""","Caribou Coffee-Brooklyn Park,MN",""",lat:",45.108505,",",lon:,-93.377409,"},","{name:""Caribou Coffee-Brooklyn Park,MN"",lat:45.108505,lon:-93.377409},"
-93.305465,45.11069,"Caribou Coffee-Brooklyn Park,MN",,,,,"{name:""","Caribou Coffee-Brooklyn Park,MN",""",lat:",45.11069,",",lon:,-93.305465,"},","{name:""Caribou Coffee-Brooklyn Park,MN"",lat:45.11069,lon:-93.305465},"
-93.357077,45.131913,"Caribou Coffee-Brooklyn Park,MN",,,,,"{name:""","Caribou Coffee-Brooklyn Park,MN",""",lat:",45.131913,",",lon:,-93.357077,"},","{name:""Caribou Coffee-Brooklyn Park,MN"",lat:45.131913,lon:-93.357077},"
-93.862222,45.177042,"Caribou Coffee-Buffalo,MN",,,,,"{name:""","Caribou Coffee-Buffalo,MN",""",lat:",45.177042,",",lon:,-93.862222,"},","{name:""Caribou Coffee-Buffalo,MN"",lat:45.177042,lon:-93.862222},"
-93.872324,45.179396,"Caribou Coffee-Buffalo,MN",,,,,"{name:""","Caribou Coffee-Buffalo,MN",""",lat:",45.179396,",",lon:,-93.872324,"},","{name:""Caribou Coffee-Buffalo,MN"",lat:45.179396,lon:-93.872324},"
-93.86406,45.173084,"Caribou Coffee-Buffalo,MN",,,,,"{name:""","Caribou Coffee-Buffalo,MN",""",lat:",45.173084,",",lon:,-93.86406,"},","{name:""Caribou Coffee-Buffalo,MN"",lat:45.173084,lon:-93.86406},"
-93.258925,44.738122,"Caribou Coffee-Burnsville,MN",,,,,"{name:""","Caribou Coffee-Burnsville,MN",""",lat:",44.738122,",",lon:,-93.258925,"},","{name:""Caribou Coffee-Burnsville,MN"",lat:44.738122,lon:-93.258925},"
-93.277129,44.773429,"Caribou Coffee-Burnsville,MN",,,,,"{name:""","Caribou Coffee-Burnsville,MN",""",lat:",44.773429,",",lon:,-93.277129,"},","{name:""Caribou Coffee-Burnsville,MN"",lat:44.773429,lon:-93.277129},"
-93.245435,44.789881,"Caribou Coffee-Burnsville,MN",,,,,"{name:""","Caribou Coffee-Burnsville,MN",""",lat:",44.789881,",",lon:,-93.245435,"},","{name:""Caribou Coffee-Burnsville,MN"",lat:44.789881,lon:-93.245435},"
-93.308682,44.745952,"Caribou Coffee-Burnsville,MN",,,,,"{name:""","Caribou Coffee-Burnsville,MN",""",lat:",44.745952,",",lon:,-93.308682,"},","{name:""Caribou Coffee-Burnsville,MN"",lat:44.745952,lon:-93.308682},"
-93.270222,44.738582,"Caribou Coffee-Burnsville,MN",,,,,"{name:""","Caribou Coffee-Burnsville,MN",""",lat:",44.738582,",",lon:,-93.270222,"},","{name:""Caribou Coffee-Burnsville,MN"",lat:44.738582,lon:-93.270222},"
-93.205162,45.57333,"Caribou Coffee-Cambridge,MN",,,,,"{name:""","Caribou Coffee-Cambridge,MN",""",lat:",45.57333,",",lon:,-93.205162,"},","{name:""Caribou Coffee-Cambridge,MN"",lat:45.57333,lon:-93.205162},"
-93.392593,45.16084,"Caribou Coffee-Champlin,MN",,,,,"{name:""","Caribou Coffee-Champlin,MN",""",lat:",45.16084,",",lon:,-93.392593,"},","{name:""Caribou Coffee-Champlin,MN"",lat:45.16084,lon:-93.392593},"
-93.581513,44.890751,"Caribou Coffee-Chanhassen,MN",,,,,"{name:""","Caribou Coffee-Chanhassen,MN",""",lat:",44.890751,",",lon:,-93.581513,"},","{name:""Caribou Coffee-Chanhassen,MN"",lat:44.890751,lon:-93.581513},"
-93.541386,44.86368,"Caribou Coffee-Chanhassen,MN",,,,,"{name:""","Caribou Coffee-Chanhassen,MN",""",lat:",44.86368,",",lon:,-93.541386,"},","{name:""Caribou Coffee-Chanhassen,MN"",lat:44.86368,lon:-93.541386},"
-93.544679,44.863684,"Caribou Coffee-Chanhassen,MN",,,,,"{name:""","Caribou Coffee-Chanhassen,MN",""",lat:",44.863684,",",lon:,-93.544679,"},","{name:""Caribou Coffee-Chanhassen,MN"",lat:44.863684,lon:-93.544679},"
-93.544679,44.863684,"Caribou Coffee-Chanhassen,MN",,,,,"{name:""","Caribou Coffee-Chanhassen,MN",""",lat:",44.863684,",",lon:,-93.544679,"},","{name:""Caribou Coffee-Chanhassen,MN"",lat:44.863684,lon:-93.544679},"
-93.578011,44.803744,"Caribou Coffee-Chaska,MN",,,,,"{name:""","Caribou Coffee-Chaska,MN",""",lat:",44.803744,",",lon:,-93.578011,"},","{name:""Caribou Coffee-Chaska,MN"",lat:44.803744,lon:-93.578011},"
-93.600005,44.829771,"Caribou Coffee-Chaska,MN",,,,,"{name:""","Caribou Coffee-Chaska,MN",""",lat:",44.829771,",",lon:,-93.600005,"},","{name:""Caribou Coffee-Chaska,MN"",lat:44.829771,lon:-93.600005},"
-94.05232,45.415597,"Caribou Coffee-Clearwater,MN",,,,,"{name:""","Caribou Coffee-Clearwater,MN",""",lat:",45.415597,",",lon:,-94.05232,"},","{name:""Caribou Coffee-Clearwater,MN"",lat:45.415597,lon:-94.05232},"
